id,dttm,topic,text
126864423037046780,2011-10-20T03:36:50Z,twitter,#twitter #OFF
1.2686440419624141e+17,2011-10-20T03:36:45Z,twitter,@MindPhucked you changed your #twitter name?!
126864301293182960,2011-10-20T03:36:21Z,twitter,wait... i don't really care what people are doing in their daily lives #twitter
126864271501041660,2011-10-20T03:36:14Z,twitter,Tweet tweet #twitter
126864244716208130,2011-10-20T03:36:07Z,twitter,@ChinkiiBeauty y u up..#Twitter
126864237200023550,2011-10-20T03:36:05Z,twitter,why tha fuck ppl post everything on #twitter u cant #im on here what is it for someone tell me please
126864231718076400,2011-10-20T03:36:04Z,twitter,@BADDchikkENT See What I Mean #Twitter o_O
126864167343894530,2011-10-20T03:35:49Z,twitter,#twitter off '
126864141561507840,2011-10-20T03:35:43Z,twitter,The Power of #Twitter http://t.co/wtVvZ8G4
126864136226357250,2011-10-20T03:35:41Z,twitter,CAN SOMEONE EXPLAIN TAGGED TO ME LIKE DONT GET MAD AT ME CAUSE #TWITTER AN FB MY SHIT!!
126864131289661440,2011-10-20T03:35:40Z,twitter,Somebody help me? Is apple not on Twitter? That seems very weird. #apple #twitter
126864105347878910,2011-10-20T03:35:34Z,twitter,Ugh idk how to use this thing #twitter #helpme
126864096388849660,2011-10-20T03:35:32Z,twitter,"Who will be our #Twitter #winner 4 #daytimewdonna giveaway for $100 this Fri. Tweet about our show, our guests, why you LOVE us use #dwd100"
126864070249947120,2011-10-20T03:35:26Z,twitter,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 29
126864043154751490,2011-10-20T03:35:19Z,twitter,#Oomf dnt start dis sh*t on #twitter
126864007784185840,2011-10-20T03:35:11Z,twitter,@garbage Welcome to #Twitter!
126863975223795710,2011-10-20T03:35:03Z,twitter,Good night #Twitter and #TheLegionoftheFallen.  5:45am cimes awfully early!
126863972778508290,2011-10-20T03:35:02Z,twitter,Tips for Reaching Out to Twitter's 50 Million Daily Users http://t.co/IF3IVLWN #twitter #mediagofer #socialmedia @SMsavvy @PRmate @KMiones
126863957767110640,2011-10-20T03:34:59Z,twitter,What do u think of Location Lock's new #twitter #logo? Can u see the cross hairs for when GPS tracking locks on 2 ur fleet vehicle?
126863949584023550,2011-10-20T03:34:57Z,twitter,GN #TWITTER
126863942634057730,2011-10-20T03:34:55Z,twitter,"#Twitter #Melbourne #Business ""TWITTER 4 BUSINESS"" November 16 http://t.co/wiZ4omU0 @KingstonCC @KeithKeller"
126863921465393150,2011-10-20T03:34:50Z,twitter,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/3xZgtWFx #twitter
126863918646820860,2011-10-20T03:34:49Z,twitter,Use #Twitter to generate traffic to your website http://t.co/72YmN3kD
126863876066254850,2011-10-20T03:34:39Z,twitter,I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/kIHs1HRm
126863870689165310,2011-10-20T03:34:38Z,twitter,#twitter off!!*
126863814619709440,2011-10-20T03:34:25Z,twitter,"RT @WinklrSprinklr: @JenWeedin listen here, @ShaunaWalters8 is new to #twitter and needs practice.  support her here brat!  #goodsamarit ..."
126863776476708860,2011-10-20T03:34:15Z,twitter,"Personally,i dont have time for that and dont really care about what everyone in the world on #facebook and #twitter care about how i look."
126863772877996030,2011-10-20T03:34:15Z,twitter,I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/JlrUWRf6
126863571912114160,2011-10-20T03:33:27Z,twitter,I can live without facebook. just #twitter and #tumblr and #youtube proven and tested. LOL give me back my facebook nowww! LOL
1.2686352548115661e+17,2011-10-20T03:33:16Z,twitter,@SeanL44 It may be a little much. Haha #droptheknife and add @frankhenchUSA to the picture like on your #Twitter account. #growuppeterpan
126863470397366270,2011-10-20T03:33:03Z,twitter,Can you say #twitter those #followers who are #following me??
126863457642483710,2011-10-20T03:32:59Z,twitter,@HectorAlteto welcome to the #twitter
126863409680625660,2011-10-20T03:32:48Z,twitter,RT @BucBoyy: - It's So Funny Because She Got A #Twitter Now Lol.
126863392764989440,2011-10-20T03:32:44Z,twitter,@dellmanning Its always on this #Twitter shit doe
126863275450310640,2011-10-20T03:32:16Z,twitter,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 19
126863240041996290,2011-10-20T03:32:08Z,twitter,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/dN3qwkkb"
126863216046374910,2011-10-20T03:32:02Z,twitter,@Angelique_lique yooo my nigga i sooo blowed i forgot bout #twitter but im bkkkkkk
126863212762247170,2011-10-20T03:32:01Z,twitter,"time to change my twitter app, what's the best one for my iphone? Help please? #twitterapps : #twitter vs. #tweetcaster vs. #ubersoical ?"
126863190691811330,2011-10-20T03:31:56Z,twitter,Man i love #Twitter!!
126863104280760320,2011-10-20T03:31:35Z,twitter,RT @Juani_2: You doing a lot of hating guy RT @Blue_Chipperz: This nigga need to go to #Twitter Jail
126863072269840380,2011-10-20T03:31:28Z,twitter,RT @MontrelCox: It's twitter. Get over it or go back to Facebook and unfollow me. This is my free forum to say exactly what thee fuck I  ...
126863060794224640,2011-10-20T03:31:25Z,twitter,Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter
1.2686299972095181e+17,2011-10-20T03:31:10Z,twitter,"@JenWeedin listen here, @ShaunaWalters8 is new to #twitter and needs practice.  support her here brat!  #goodsamaritanswag"
126862947346694140,2011-10-20T03:30:58Z,twitter,RT @Grazitti: #Twitter to Reformat All URLs With T.co	http://t.co/jnmnbs9W
126862939159412720,2011-10-20T03:30:56Z,twitter,Get your #Twitter #marketing #campaigns built by an #SEO expert: http://t.co/7FttDde4
126862902325022720,2011-10-20T03:30:47Z,twitter,37 Ways to Use #Twitter for Business	http://t.co/HGhMpoSE
126862899804246e3,2011-10-20T03:30:46Z,twitter,37 Ways to Use #Twitter for Business	http://t.co/MT9RdrCz
126862897639993340,2011-10-20T03:30:46Z,twitter,#Twitter to Reformat All URLs With T.co	http://t.co/WQh2pHEA
126862892128677890,2011-10-20T03:30:45Z,twitter,#Twitter to Reformat All URLs With T.co	http://t.co/jnmnbs9W
126862842052874240,2011-10-20T03:30:33Z,twitter,Do you Share More #jokes #quotes #music #photos or #news #articles on #Facebook or #Twitter?
126862821635002370,2011-10-20T03:30:28Z,twitter,RT @JLachance04: What a day @davislachance and @braedonrice get #twitter @BigDenMoments
126862767520096240,2011-10-20T03:30:15Z,twitter,@GForbz3 ma g wass good with you!! Didn't even kno you was on #twitter when was the last time you touched down in the city??
126862734863241200,2011-10-20T03:30:07Z,twitter,Don’t seek followers unless you’re ready to treat them like the real people they are http://t.co/qa1JFSka #Twitter RT @TweetSmarter
126862728181714940,2011-10-20T03:30:06Z,twitter,@Katieec7 lmao I love it please be on #twitter all the time so I have another friend to @mention
126862726311059440,2011-10-20T03:30:05Z,twitter,gooodnight #twitter
126862714957078530,2011-10-20T03:30:02Z,twitter,so #twitter who wants to buy me #lunch?
126862636922044400,2011-10-20T03:29:44Z,twitter,"RT @elishiawindfohr: #Twitter: Each second there are 2900 new tweets, for a total of 250 million per day and 7.5 billion per month. Rate ..."
126862618836221950,2011-10-20T03:29:39Z,twitter,Hates facebook whores #twitter
126862573697114110,2011-10-20T03:29:29Z,twitter,#Twitter #Off'
126862552025137150,2011-10-20T03:29:24Z,twitter,"Let's be honest #twitter, nothing's #trending en #español."
126862547214286850,2011-10-20T03:29:22Z,twitter,I hate when my phne do what it want on #twitter
126862517216612350,2011-10-20T03:29:15Z,twitter,Waz Sup #Twitter
126862494437351420,2011-10-20T03:29:10Z,twitter,"AHHHH!!!!! FUCK IT!!! Goodnight!!
#twitter"
126862407309082620,2011-10-20T03:28:49Z,twitter,alrite back to this lab report. Later #Twitter
126862391924375550,2011-10-20T03:28:45Z,twitter,#twitter and fb# off
126862244427468800,2011-10-20T03:28:10Z,twitter,#twitter I hope all of you never stop dreaming! Because dreams fuel your soul! I love dreaming big and seeing what happens!
126862244075151360,2011-10-20T03:28:10Z,twitter,Ahhh!! Why is #Twitter so #addicting
126862170502860800,2011-10-20T03:27:53Z,twitter,@deferom lol omg you should write #none #twitter #foreveralone. Don't forget the hashtags.
126862130136879100,2011-10-20T03:27:43Z,twitter,@teggyboy00 oh wow lmao thank no wonder why no one answered me !! addicted #twitter
1.2686203922535219e+17,2011-10-20T03:27:21Z,twitter,- It's So Funny Because She Got A #Twitter Now Lol.
126862030979334140,2011-10-20T03:27:19Z,twitter,RT @AmySimendinger: @rachiecrewz dude you can't just makeup your own fucking hashtags...learn how to use #twitter
126862000981671920,2011-10-20T03:27:12Z,twitter,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 9
126861997127110640,2011-10-20T03:27:11Z,twitter,Goodnight #twitter see you in the morning for another #successful day!
126861952369700860,2011-10-20T03:27:01Z,twitter,#Twitter'Offf :D
126861941372239870,2011-10-20T03:26:58Z,twitter,@Obamaphile @vegascharlieb your not in #twitter jail again r u ?
126861916286103550,2011-10-20T03:26:52Z,twitter,RT @mmurrayphoto: Sounds like #CJ20K is going down sooner than later. #twitter #lookout
126861895436206080,2011-10-20T03:26:47Z,twitter,"Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol"
126861880194109440,2011-10-20T03:26:43Z,twitter,#Twitter-on-
126861879598530560,2011-10-20T03:26:43Z,twitter,AND HOW EVERYTIME I #GAIN A #FOLLOWER IT SAY I #LOSE ONE? #FUCKINUP #TWITTER VERY HEAVILY......#PROMOALLDAY #TMW #FOLLOWLIMITISGAY #STEPITUP
126861823797493760,2011-10-20T03:26:30Z,twitter,@ZackSiam you just might be the most influential man in the #twitter universe
126861820169437180,2011-10-20T03:26:29Z,twitter,"RT @aDUBatSDUB: #facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D"
126861776133431280,2011-10-20T03:26:19Z,twitter,"Funny how social networks prod you to be always on ya keypad, #twitter-what's happening, #Fb-what's on your mind?"
126861734144245760,2011-10-20T03:26:09Z,twitter,Going to bed now #goodnight #twitter. Sleeping in tomorrow cuz it's fall break #winning
126861715752222720,2011-10-20T03:26:04Z,twitter,RT @JOMANERH: My #twitter age is 234 days 13 hours 41 minutes 16 seconds. Find out yours at http://t.co/MT0VAJwd #twittertime
1.2686170116863181e+17,2011-10-20T03:26:01Z,twitter,Sounds like #CJ20K is going down sooner than later. #twitter #lookout
1.2686163793111859e+17,2011-10-20T03:25:46Z,twitter,@Presidential_FU  do me wrong #twitter
126861630695940080,2011-10-20T03:25:44Z,twitter,@HOLLYcash mann u can have ah olelady but them hoes for everybody son I been doin dis u stop catchin feelings its #twitter
126861453209767920,2011-10-20T03:25:02Z,twitter,Being Choosy With Twitter: The Follow-Back Conundrum http://t.co/K2rRC2ir #socialmedia #twitter #mediagofer @media_guerilla @SMsavvy
126861421408567280,2011-10-20T03:24:54Z,twitter,Back in the #twitter game
126861418078277630,2011-10-20T03:24:53Z,twitter,NIGGAS B TALK REACLESS OVA #TWITTER LIKE I DNT GOT DAT TOOL N MI TRUCK #BASKETBALL OV COURSE
126861321995173890,2011-10-20T03:24:30Z,twitter,ok man down... I will own #TWITTER 2morrow!
126861285307584510,2011-10-20T03:24:22Z,twitter,#twitter
126861195058757630,2011-10-20T03:24:00Z,twitter,Novo #Nick in #twitter. Hehe'  (:
126861181108498430,2011-10-20T03:23:57Z,twitter,Sometimes I get so lost in #twitter that I end up living vicariously through other people #massconfusion
126861149726715900,2011-10-20T03:23:49Z,twitter,“@JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff.”it does
1.2686103680347341e+17,2011-10-20T03:23:22Z,twitter,RT @JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff.
126861011813810160,2011-10-20T03:23:16Z,twitter,#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #SocialMedia #SMM http://t.co/X55u6i4w
126860964992794620,2011-10-20T03:23:05Z,twitter,How about @MattSloyer on the #twitter!
126860933988483070,2011-10-20T03:22:58Z,twitter,@briannaa___ Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/8HFfjJv5
126860932881186800,2011-10-20T03:22:58Z,twitter,Night #twitter lord please let that girl get some sleep
126860898567589890,2011-10-20T03:22:49Z,twitter,"“@KekeLauren @IGoHard_NoBONER Yooooo ""Mena Malia"" lOl I love your #Twitter name”"
126860835560755200,2011-10-20T03:22:34Z,twitter,Its new #Theme after #Updates have to b use with it. Though I like #Old theme of #Twitter for #Android
126860802392195070,2011-10-20T03:22:26Z,twitter,I wishh #twitter would tell me who retweets my stuff.
126860800978722800,2011-10-20T03:22:26Z,twitter,Told myself I was in the bed #early tonite & somehow I end up back in the computer lab on #Twitter...smh guess it's the #Gemini in me
126860744913469440,2011-10-20T03:22:13Z,twitter,If u say u 100% REAL all the time...KILL YOURSELF ASAP!..Everybody have their fake moments so don't Front for #Twitter -----_________-------
126860714118885360,2011-10-20T03:22:05Z,twitter,#twitter is like therapy for sum people say wat you feel & get alot off yo chest.. And don't care wat the next person say
1.2686070091520819e+17,2011-10-20T03:22:02Z,twitter,Whats a good #twitter ap for #iOS that links to #FB accounts to post links? #help
126860691255721980,2011-10-20T03:22:00Z,twitter,#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/znFYtK9P @mashable #social
126860597013917680,2011-10-20T03:21:37Z,twitter,#2000tweets !!!! #milestone #twitter
126860563740495870,2011-10-20T03:21:30Z,twitter,#twitter off
1.2686052749751501e+17,2011-10-20T03:21:21Z,twitter,Woooow I just log out from #twitter and there's more than 60 #tweets on my #timeline
126860492261167100,2011-10-20T03:21:12Z,twitter,"#twitter Scientists Use Twitter To Track Flu Epidemics, How to Stay Healthy This Flu Season (RT This) http://t.co/ZhgyinIi"
126860373117775870,2011-10-20T03:20:44Z,twitter,@Teah2015 I had to inform my #twitter account that you weren't a stranger and give you permission to see my stuff. Not sure why that is..
126860341941518320,2011-10-20T03:20:37Z,twitter,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/A1zgaK5l! Together we can stop #humantrafficking"
126860267178049520,2011-10-20T03:20:19Z,twitter,"@IGoHard_NoBONER Yooooo ""Mena Malia"" lOl I love your #Twitter name"
126860173053669360,2011-10-20T03:19:56Z,twitter,Goodnight #twitter
126860038525562880,2011-10-20T03:19:24Z,twitter,groupies follow me like #twitter.....lol jk
126859978941276160,2011-10-20T03:19:10Z,twitter,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/nvNns7VR"
126859887404777470,2011-10-20T03:18:48Z,twitter,RT @loveable_letty8: Night #twitter
126859856782163970,2011-10-20T03:18:41Z,twitter,"RT @Capo_Young: ONE SERIOUS STATEMENT THO ! 
#Twitter BLOCKED the #Troy Davis #TT 
#Twitter was COOL w #AmberCole 
in my opinion .... BU ..."
126859833088552960,2011-10-20T03:18:35Z,twitter,Some users are reporting problems with missing mentions. More info from #Twitter : http://t.co/dTQ23G5G
126859789883015170,2011-10-20T03:18:25Z,twitter,- My Cute Friend @MelodyBtcc Finally Got A #Twitter :)
126859782601703420,2011-10-20T03:18:23Z,twitter,From my blog: ##changingdiapers Party #Summary & Winners List http://t.co/QfZHtNJs #twitter #upcomingparty
126859745154957310,2011-10-20T03:18:14Z,twitter,Bout to tweet about tweeting #twitter #Seahawkswag
126859710740701180,2011-10-20T03:18:06Z,twitter,"Goodnight, #Twitter."
126859623671152640,2011-10-20T03:17:45Z,twitter,AbOut TO BAMMER On #Twitter
126859623532732400,2011-10-20T03:17:45Z,twitter,it runs the world #twitter
126859604985511920,2011-10-20T03:17:41Z,twitter,Ain't really been on all day! Suppppp #Twitter
126859530305929200,2011-10-20T03:17:23Z,twitter,#Twitter how do you know that I think that @SofiaVergara is the funniest member of the #ModernFamily cast?!
126859485322035200,2011-10-20T03:17:12Z,twitter,GOODNITEE #TWITTER!!!
126859432511537150,2011-10-20T03:17:00Z,twitter,"Meu twitter tá ficando velho já, My #twitter age is 285 days 8 hours 52 minutes 40 seconds"
126859340622725120,2011-10-20T03:16:38Z,twitter,My #twitter age is 285 days 8 hours 52 minutes 38 seconds. Find out yours at http://t.co/q5mvW7VF #twittertime
126859326294999040,2011-10-20T03:16:34Z,twitter,"ONE SERIOUS STATEMENT THO ! 
#Twitter BLOCKED the #Troy Davis #TT 
#Twitter was COOL w #AmberCole 
in my opinion .... BULLSHIT ."
