annual_inc,issue_d
38089.2,2018-10-01
35000,2018-10-01
20000,2018-10-01
29000,2018-10-01
30000,2018-10-01
120000,2018-10-01
170000,2018-10-01
85000,2018-10-01
21000,2018-10-01
45000,2018-10-01
34000,2018-10-01
170000,2018-10-01
80000,2018-10-01
82000,2018-10-01
87000,2018-10-01
21840,2018-10-01
88000,2018-10-01
24000,2018-10-01
30360,2018-10-01
41800,2018-10-01
83000,2018-10-01
80000,2018-10-01
42000,2018-10-01
97000,2018-10-01
100000,2018-10-01
75000,2018-10-01
32000,2018-10-01
60000,2018-10-01
63000,2018-10-01
100000,2018-10-01
400000,2018-10-01
42000,2018-10-01
35547,2018-10-01
45000,2018-10-01
40000,2018-10-01
100000,2018-10-01
85000,2018-10-01
105000,2018-10-01
48000,2018-10-01
45000,2018-10-01
72000,2018-10-01
60000,2018-10-01
103819,2018-10-01
72000,2018-10-01
38000,2018-10-01
102000,2018-10-01
43000,2018-10-01
35000,2018-10-01
205000,2018-10-01
135000,2018-10-01
60000,2018-10-01
65000,2018-10-01
750000,2018-10-01
40000,2018-10-01
105000,2018-10-01
85000,2018-10-01
25000,2018-10-01
70000,2018-10-01
70000,2018-10-01
68000,2018-10-01
82500,2018-10-01
100000,2018-10-01
45000,2018-10-01
70000,2018-10-01
40000,2018-10-01
65000,2018-10-01
88000,2018-10-01
70000,2018-10-01
50000,2018-10-01
100000,2018-10-01
195000,2018-10-01
49000,2018-10-01
60000,2018-10-01
52500,2018-10-01
44000,2018-10-01
163654,2018-10-01
50000,2018-10-01
66229,2018-10-01
90000,2018-10-01
52000,2018-10-01
51000,2018-10-01
125000,2018-10-01
50000,2018-10-01
65000,2018-10-01
32652,2018-10-01
61000,2018-10-01
88000,2018-10-01
60000,2018-10-01
130000,2018-10-01
214500,2018-10-01
80000,2018-10-01
110776,2018-10-01
60000,2018-10-01
45000,2018-10-01
80000,2018-10-01
0,2018-10-01
42416,2018-10-01
110000,2018-10-01
84500,2018-10-01
95000,2018-10-01
32000,2018-10-01
75000,2018-10-01
100000,2018-10-01
850000,2018-10-01
150000,2018-10-01
78000,2018-10-01
62000,2018-10-01
26000,2018-10-01
40000,2018-10-01
38000,2018-10-01
65000,2018-10-01
48000,2018-10-01
36000,2018-10-01
91000,2018-10-01
55000,2018-10-01
37000,2018-10-01
121000,2018-10-01
49500,2018-10-01
73992,2018-10-01
55000,2018-10-01
150000,2018-10-01
35000,2018-10-01
20000,2018-10-01
55000,2018-10-01
43000,2018-10-01
58300,2018-10-01
60000,2018-10-01
85000,2018-10-01
83200,2018-10-01
110000,2018-10-01
44000,2018-10-01
36000,2018-10-01
85000,2018-10-01
68000,2018-10-01
120000,2018-10-01
52000,2018-10-01
68000,2018-10-01
65000,2018-10-01
85000,2018-10-01
47000,2018-10-01
95850,2018-10-01
72000,2018-10-01
93600,2018-10-01
40000,2018-10-01
90000,2018-10-01
75000,2018-10-01
80000,2018-10-01
83000,2018-10-01
50000,2018-10-01
60000,2018-10-01
40000,2018-10-01
30000,2018-10-01
113000,2018-10-01
40000,2018-10-01
94500,2018-10-01
85000,2018-10-01
200000,2018-10-01
89000,2018-10-01
91000,2018-10-01
65000,2018-10-01
40000,2018-10-01
85000,2018-10-01
35000,2018-10-01
163000,2018-10-01
56040,2018-10-01
65000,2018-10-01
57000,2018-10-01
55000,2018-10-01
32262,2018-10-01
42000,2018-10-01
87500,2018-10-01
175000,2018-10-01
80000,2018-10-01
74000,2018-10-01
80000,2018-10-01
60000,2018-10-01
60000,2018-10-01
32000,2018-10-01
28164,2018-10-01
8532,2018-10-01
130000,2018-10-01
28000,2018-10-01
45100,2018-10-01
44000,2018-10-01
68000,2018-10-01
7000,2018-10-01
300000,2018-10-01
55000,2018-10-01
140000,2018-10-01
52000,2018-10-01
48000,2018-10-01
55000,2018-10-01
75000,2018-10-01
75000,2018-10-01
140000,2018-10-01
130000,2018-10-01
85000,2018-10-01
61000,2018-10-01
50000,2018-10-01
150000,2018-10-01
120000,2018-10-01
35000,2018-10-01
34000,2018-10-01
75000,2018-10-01
128000,2018-10-01
25000,2018-10-01
42000,2018-11-01
105000,2018-11-01
105000,2018-11-01
100000,2018-11-01
55000,2018-11-01
45000,2018-11-01
59000,2018-11-01
62000,2018-11-01
120000,2018-11-01
62600,2018-11-01
85000,2018-11-01
30000,2018-11-01
145857,2018-11-01
40320,2018-11-01
18000,2018-11-01
115000,2018-11-01
46000,2018-11-01
80000,2018-11-01
68000,2018-11-01
55000,2018-11-01
189000,2018-11-01
42000,2018-11-01
24288,2018-11-01
75000,2018-11-01
95000,2018-11-01
102000,2018-11-01
84000,2018-11-01
68500,2018-11-01
60000,2018-11-01
31000,2018-11-01
40000,2018-11-01
80000,2018-11-01
36000,2018-11-01
35600,2018-11-01
52000,2018-11-01
174000,2018-11-01
110000,2018-11-01
24000,2018-11-01
53000,2018-11-01
33000,2018-11-01
72000,2018-11-01
92000,2018-11-01
23000,2018-11-01
65000,2018-11-01
120000,2018-11-01
65000,2018-11-01
60000,2018-11-01
72000,2018-11-01
16800,2018-11-01
75000,2018-11-01
24000,2018-11-01
38000,2018-11-01
0,2018-11-01
70000,2018-11-01
54000,2018-11-01
109000,2018-11-01
48000,2018-11-01
57000,2018-11-01
37000,2018-11-01
33800,2018-11-01
85000,2018-11-01
120000,2018-11-01
137400,2018-11-01
105000,2018-11-01
16692,2018-11-01
65000,2018-11-01
22800,2018-11-01
40000,2018-11-01
52000,2018-11-01
90000,2018-11-01
38000,2018-11-01
70000,2018-11-01
60000,2018-11-01
90000,2018-11-01
56390.64,2018-11-01
90000,2018-11-01
18000,2018-11-01
50000,2018-11-01
40000,2018-11-01
45000,2018-11-01
121000,2018-11-01
120000,2018-11-01
39520,2018-11-01
56800,2018-11-01
138000,2018-11-01
38000,2018-11-01
155000,2018-11-01
30000,2018-11-01
90000,2018-11-01
51000,2018-11-01
215484,2018-11-01
105000,2018-11-01
175000,2018-11-01
70000,2018-11-01
75000,2018-11-01
36960,2018-11-01
60000,2018-11-01
192000,2018-11-01
179000,2018-11-01
75000,2018-11-01
88500,2018-11-01
110000,2018-11-01
166400,2018-11-01
120000,2018-11-01
53000,2018-11-01
36000,2018-11-01
115000,2018-11-01
120000,2018-11-01
26000,2018-11-01
21600,2018-11-01
35000,2018-11-01
125000,2018-11-01
12500,2018-11-01
62531,2018-11-01
15600,2018-11-01
42000,2018-11-01
70000,2018-11-01
30000,2018-11-01
45000,2018-11-01
72000,2018-11-01
50000,2018-11-01
55500,2018-11-01
18000,2018-11-01
80000,2018-11-01
32000,2018-11-01
30000,2018-11-01
68000,2018-11-01
80000,2018-11-01
29000,2018-11-01
16000,2018-11-01
25000,2018-11-01
85000,2018-11-01
55862.4,2018-11-01
34000,2018-11-01
89000,2018-11-01
47840,2018-11-01
90000,2018-11-01
50000,2018-11-01
200000,2018-11-01
113000,2018-11-01
35500,2018-11-01
70000,2018-11-01
85000,2018-11-01
25000,2018-11-01
128000,2018-11-01
58000,2018-11-01
50000,2018-11-01
50000,2018-11-01
60000,2018-11-01
20000,2018-11-01
50000,2018-11-01
70000,2018-11-01
66830,2018-11-01
32000,2018-11-01
71000,2018-11-01
110000,2018-11-01
21600,2018-11-01
48000,2018-11-01
85000,2018-11-01
85000,2018-11-01
59500,2018-11-01
65000,2018-11-01
37500,2018-11-01
14000,2018-11-01
25000,2018-11-01
27000,2018-11-01
42000,2018-11-01
70000,2018-11-01
44000,2018-11-01
155000,2018-11-01
220000,2018-11-01
71000,2018-11-01
73000,2018-11-01
80000,2018-11-01
26000,2018-11-01
50000,2018-11-01
60000,2018-11-01
35000,2018-11-01
55000,2018-11-01
85000,2018-11-01
39500,2018-11-01
300000,2018-11-01
52000,2018-11-01
67000,2018-11-01
98000,2018-11-01
46000,2018-11-01
23000,2018-11-01
120000,2018-11-01
67000,2018-11-01
105000,2018-11-01
55000,2018-11-01
37000,2018-11-01
212800,2018-11-01
150000,2018-11-01
100000,2018-11-01
55000,2018-11-01
9636,2018-11-01
60000,2018-11-01
95900,2018-11-01
32000,2018-11-01
47964,2018-11-01
72000,2018-11-01
60000,2018-11-01
67000,2018-11-01
27000,2018-11-01
100000,2018-11-01
166400,2018-11-01
12516,2018-11-01
52000,2018-11-01
112000,2018-11-01
53000,2018-11-01
20000,2018-11-01
120000,2018-11-01
38400,2018-11-01
37443,2018-11-01
79000,2018-11-01
27000,2018-11-01
45000,2018-11-01
450000,2018-11-01
1944,2018-11-01
120000,2018-11-01
175000,2018-11-01
93425,2018-11-01
52000,2018-11-01
47000,2018-11-01
53738,2018-11-01
25000,2018-11-01
22844.4,2018-11-01
105000,2018-11-01
48000,2018-11-01
104252,2018-11-01
56000,2018-11-01
56000,2018-11-01
37000,2018-11-01
27526,2018-11-01
138000,2018-11-01
90000,2018-11-01
60000,2018-11-01
240000,2018-11-01
150000,2018-11-01
54000,2018-11-01
25000,2018-11-01
145000,2018-11-01
120000,2018-11-01
95000,2018-11-01
102000,2018-11-01
180000,2018-11-01
108000,2018-11-01
28380,2018-11-01
8400,2018-11-01
50000,2018-11-01
86000,2018-11-01
81000,2018-11-01
55000,2018-11-01
43000,2018-11-01
84000,2018-11-01
160000,2018-11-01
100000,2018-11-01
56000,2018-11-01
269000,2018-11-01
45000,2018-11-01
91000,2018-11-01
120000,2018-11-01
91000,2018-11-01
68000,2018-11-01
75000,2018-11-01
27384,2018-11-01
35000,2018-11-01
80000,2018-11-01
46000,2018-11-01
76400,2018-11-01
110000,2018-11-01
82000,2018-11-01
24000,2018-11-01
32100,2018-11-01
87420,2018-11-01
85000,2018-11-01
36000,2018-11-01
30000,2018-11-01
120000,2018-11-01
61000,2018-11-01
42000,2018-11-01
32000,2018-11-01
80000,2018-11-01
34056,2018-11-01
68000,2018-11-01
45250,2018-11-01
75000,2018-11-01
107000,2018-11-01
86000,2018-11-01
77500,2018-11-01
24000,2018-11-01
60000,2018-11-01
100000,2018-11-01
20000,2018-11-01
55000,2018-11-01
95000,2018-11-01
108000,2018-11-01
33000,2018-11-01
18756,2018-11-01
160000,2018-11-01
67000,2018-11-01
130000,2018-11-01
39000,2018-11-01
101671,2018-11-01
80000,2018-11-01
50000,2018-11-01
225000,2018-11-01
49500,2018-11-01
60000,2018-11-01
40000,2018-11-01
58000,2018-11-01
64236,2018-11-01
32800,2018-11-01
75000,2018-11-01
52000,2018-11-01
46000,2018-11-01
46696,2018-11-01
45000,2018-11-01
38400,2018-11-01
70000,2018-11-01
38227,2018-11-01
56000,2018-11-01
75000,2018-11-01
43200,2018-11-01
15000,2018-11-01
30000,2018-11-01
82000,2018-11-01
108000,2018-11-01
51500,2018-11-01
63000,2018-11-01
120000,2018-11-01
90000,2018-11-01
100423,2018-11-01
45000,2018-11-01
60000,2018-11-01
72000,2018-11-01
100000,2018-11-01
88000,2018-11-01
55000,2018-11-01
140000,2018-11-01
16670,2018-11-01
41500,2018-11-01
70000,2018-11-01
99985,2018-11-01
173000,2018-11-01
47000,2018-11-01
137000,2018-11-01
70000,2018-11-01
30000,2018-11-01
50000,2018-11-01
175000,2018-11-01
115000,2018-11-01
52000,2018-11-01
145000,2018-11-01
175000,2018-11-01
70000,2018-11-01
38347.92,2018-11-01
50000,2018-11-01
60000,2018-11-01
100000,2018-11-01
85900,2018-11-01
44121.92,2018-11-01
46000,2018-11-01
22000,2018-11-01
57357,2018-11-01
45000,2018-11-01
110000,2018-11-01
12000,2018-11-01
138000,2018-11-01
101794,2018-11-01
75000,2018-11-01
175000,2018-11-01
16236,2018-11-01
77600,2018-11-01
45000,2018-11-01
27800,2018-11-01
32004,2018-11-01
400000,2018-11-01
72800,2018-11-01
37000,2018-11-01
19000,2018-11-01
125000,2018-11-01
80000,2018-11-01
90000,2018-11-01
66000,2018-11-01
22400,2018-11-01
100000,2018-11-01
110000,2018-11-01
110000,2018-11-01
74000,2018-11-01
24000,2018-11-01
111000,2018-11-01
75000,2018-11-01
63000,2018-11-01
190000,2018-11-01
11250,2018-11-01
74880,2018-11-01
76000,2018-11-01
60000,2018-11-01
83000,2018-11-01
94000,2018-11-01
35000,2018-11-01
50000,2018-11-01
21306,2018-11-01
56000,2018-11-01
95000,2018-11-01
72100,2018-11-01
160000,2018-11-01
78000,2018-11-01
20000,2018-11-01
17000,2018-11-01
40000,2018-11-01
104000,2018-11-01
54000,2018-11-01
30000,2018-11-01
134000,2018-11-01
75000,2018-11-01
83200,2018-11-01
31000,2018-11-01
15960,2018-11-01
70000,2018-11-01
68000,2018-11-01
30000,2018-11-01
100000,2018-11-01
97000,2018-11-01
79560,2018-11-01
72000,2018-11-01
51600,2018-11-01
67300,2018-11-01
140000,2018-11-01
50000,2018-11-01
50000,2018-11-01
34560,2018-11-01
62000,2018-11-01
72000,2018-11-01
73000,2018-11-01
40329.72,2018-11-01
10000,2018-11-01
38000,2018-11-01
72515,2018-11-01
143000,2018-11-01
20000,2018-11-01
75000,2018-11-01
43000,2018-11-01
155000,2018-11-01
110000,2018-11-01
38000,2018-11-01
225000,2018-11-01
45000,2018-11-01
76000,2018-11-01
46000,2018-11-01
43000,2018-11-01
55000,2018-11-01
45000,2018-11-01
95000,2018-11-01
112000,2018-11-01
20100,2018-11-01
55000,2018-11-01
60000,2018-11-01
52353,2018-11-01
60000,2018-11-01
52000,2018-11-01
70819.72,2018-11-01
12000,2018-11-01
51600,2018-11-01
75000,2018-11-01
70000,2018-11-01
67500,2018-11-01
30000,2018-11-01
55000,2018-11-01
85000,2018-11-01
65000,2018-11-01
50000,2018-11-01
36000,2018-11-01
172000,2018-11-01
125000,2018-11-01
29000,2018-11-01
122365,2018-11-01
33000,2018-11-01
7200,2018-11-01
42000,2018-11-01
96300,2018-11-01
34560,2018-11-01
58000,2018-11-01
550000,2018-11-01
42243.96,2018-11-01
56000,2018-11-01
37000,2018-11-01
210000,2018-11-01
150000,2018-11-01
70000,2018-11-01
52000,2018-11-01
76000,2018-11-01
110000,2018-11-01
70008,2018-11-01
32500,2018-11-01
70000,2018-11-01
60000,2018-11-01
96000,2018-11-01
45000,2018-11-01
40852,2018-11-01
50000,2018-11-01
70000,2018-11-01
44000,2018-11-01
50000,2018-11-01
26616,2018-11-01
65000,2018-11-01
26000,2018-11-01
46000,2018-11-01
52000,2018-11-01
170000,2018-11-01
63500,2018-11-01
45000,2018-11-01
20000,2018-11-01
116635,2018-11-01
72000,2018-11-01
60000,2018-11-01
76000,2018-11-01
30940,2018-11-01
26000,2018-11-01
104000,2018-11-01
85000,2018-11-01
38000,2018-11-01
30000,2018-11-01
232000,2018-11-01
15780,2018-11-01
48000,2018-11-01
35000,2018-11-01
34000,2018-11-01
15000,2018-11-01
60000,2018-11-01
51000,2018-11-01
31876,2018-11-01
50000,2018-11-01
67000,2018-11-01
63000,2018-11-01
120000,2018-11-01
40392,2018-11-01
34000,2018-11-01
65000,2018-11-01
20796,2018-11-01
52000,2018-11-01
32000,2018-11-01
155000,2018-11-01
68000,2018-11-01
45000,2018-11-01
60000,2018-11-01
121198,2018-11-01
80000,2018-11-01
80000,2018-11-01
13200,2018-11-01
35000,2018-11-01
100000,2018-11-01
53000,2018-11-01
100000,2018-11-01
45000,2018-11-01
41184,2018-11-01
76000,2018-11-01
100000,2018-11-01
105000,2018-11-01
92000,2018-11-01
60000,2018-11-01
33000,2018-11-01
5300,2018-11-01
77000,2018-11-01
45000,2018-11-01
45000,2018-11-01
90000,2018-11-01
80000,2018-11-01
40000,2018-11-01
46000,2018-11-01
63259,2018-11-01
44200,2018-11-01
30000,2018-11-01
45000,2018-11-01
35000,2018-11-01
82000,2018-11-01
49000,2018-11-01
18000,2018-11-01
30260,2018-11-01
40000,2018-11-01
50000,2018-11-01
88000,2018-11-01
153000,2018-11-01
75000,2018-11-01
70000,2018-11-01
12200,2018-11-01
26329,2018-11-01
46000,2018-11-01
85000,2018-11-01
28739,2018-11-01
48000,2018-11-01
42000,2018-11-01
52000,2018-11-01
174000,2018-11-01
23400,2018-11-01
28000,2018-11-01
74200,2018-11-01
180000,2018-11-01
145000,2018-11-01
100000,2018-11-01
67000,2018-11-01
40000,2018-11-01
70000,2018-11-01
130000,2018-11-01
125000,2018-11-01
94000,2018-11-01
65000,2018-11-01
78000,2018-11-01
122000,2018-11-01
40000,2018-11-01
155000,2018-11-01
58000,2018-11-01
55000,2018-11-01
30000,2018-11-01
29532,2018-11-01
55000,2018-11-01
88000,2018-11-01
122000,2018-11-01
30000,2018-11-01
113000,2018-11-01
70000,2018-11-01
37000,2018-11-01
16000,2018-11-01
24000,2018-11-01
25000,2018-11-01
50000,2018-11-01
42000,2018-11-01
43800,2018-11-01
130000,2018-11-01
82428,2018-11-01
45600,2018-11-01
500000,2018-11-01
45760,2018-11-01
35000,2018-11-01
62000,2018-11-01
70000,2018-11-01
29145,2018-11-01
6700,2018-11-01
30000,2018-11-01
30000,2018-11-01
32500,2018-11-01
42000,2018-11-01
73000,2018-11-01
48225,2018-11-01
200000,2018-11-01
120000,2018-11-01
40500,2018-11-01
83000,2018-11-01
12000,2018-11-01
30100,2018-11-01
35000,2018-11-01
30000,2018-11-01
40000,2018-11-01
145000,2018-11-01
80000,2018-11-01
170000,2018-11-01
16200,2018-11-01
54000,2018-11-01
118000,2018-11-01
50000,2018-11-01
120000,2018-11-01
5592,2018-11-01
53146,2018-11-01
50000,2018-11-01
63483,2018-11-01
58000,2018-11-01
51000,2018-11-01
52404,2018-11-01
30000,2018-11-01
250000,2018-11-01
49100,2018-11-01
47151,2018-11-01
50000,2018-11-01
110000,2018-11-01
78000,2018-11-01
35500,2018-11-01
15744,2018-11-01
26000,2018-11-01
56000,2018-11-01
71000,2018-11-01
160000,2018-11-01
102000,2018-11-01
30000,2018-11-01
34743,2018-11-01
30313,2018-11-01
43000,2018-11-01
60000,2018-11-01
45000,2018-11-01
50000,2018-11-01
60000,2018-11-01
55000,2018-11-01
187000,2018-11-01
59000,2018-11-01
72000,2018-11-01
28000,2018-11-01
360000,2018-11-01
205000,2018-11-01
45000,2018-11-01
150000,2018-11-01
49000,2018-11-01
45500,2018-11-01
14400,2018-11-01
42000,2018-11-01
345000,2018-11-01
33000,2018-11-01
31000,2018-11-01
83773.08,2018-11-01
160000,2018-11-01
99500,2018-11-01
97000,2018-11-01
16000,2018-11-01
53000,2018-11-01
53000,2018-11-01
68000,2018-11-01
29229,2018-11-01
89000,2018-11-01
87478,2018-11-01
80000,2018-11-01
60000,2018-11-01
48000,2018-11-01
70000,2018-11-01
45000,2018-11-01
108000,2018-11-01
77000,2018-11-01
50000,2018-11-01
52000,2018-11-01
36000,2018-11-01
132000,2018-11-01
164000,2018-11-01
129016,2018-11-01
140000,2018-11-01
45000,2018-11-01
160000,2018-11-01
65000,2018-11-01
75000,2018-11-01
22080,2018-11-01
70000,2018-11-01
51000,2018-11-01
65000,2018-11-01
77000,2018-11-01
43180,2018-11-01
65000,2018-11-01
50000,2018-11-01
145000,2018-11-01
75000,2018-11-01
50000,2018-11-01
32000,2018-11-01
113000,2018-11-01
20000,2018-11-01
99000,2018-11-01
40000,2018-11-01
75000,2018-11-01
24000,2018-11-01
450000,2018-11-01
26000,2018-11-01
54000,2018-11-01
34764,2018-11-01
160000,2018-11-01
64000,2018-11-01
47760,2018-11-01
27500,2018-11-01
65000,2018-11-01
34186,2018-11-01
46000,2018-11-01
35000,2018-11-01
140000,2018-11-01
130000,2018-11-01
140000,2018-11-01
133000,2018-11-01
73000,2018-11-01
9000,2018-11-01
80000,2018-11-01
50000,2018-11-01
77000,2018-11-01
40000,2018-11-01
97000,2018-11-01
88000,2018-11-01
60000,2018-11-01
88000,2018-11-01
75000,2018-11-01
65000,2018-11-01
58000,2018-11-01
102000,2018-11-01
50000,2018-11-01
85000,2018-11-01
90000,2018-11-01
75000,2018-11-01
85000,2018-11-01
90000,2018-11-01
60000,2018-11-01
99000,2018-11-01
65000,2018-11-01
89000,2018-11-01
100000,2018-11-01
55000,2018-11-01
55000,2018-11-01
115000,2018-11-01
26000,2018-11-01
31350,2018-11-01
65000,2018-11-01
65000,2018-11-01
51000,2018-11-01
30000,2018-11-01
62000,2018-11-01
88000,2018-11-01
35360,2018-11-01
30000,2018-11-01
35000,2018-11-01
120000,2018-11-01
135000,2018-11-01
30000,2018-11-01
135000,2018-11-01
31000,2018-11-01
60000,2018-11-01
89000,2018-11-01
65000,2018-11-01
50000,2018-11-01
55000,2018-11-01
70000,2018-11-01
125000,2018-11-01
120000,2018-11-01
100000,2018-11-01
52000,2018-11-01
95000,2018-11-01
71400,2018-11-01
70000,2018-11-01
82000,2018-11-01
55000,2018-11-01
42000,2018-11-01
43200,2018-11-01
45000,2018-11-01
15936,2018-11-01
6500,2018-11-01
85000,2018-11-01
84600,2018-11-01
170000,2018-11-01
79364,2018-11-01
42000,2018-11-01
50000,2018-11-01
60000,2018-11-01
89000,2018-11-01
152542,2018-11-01
198000,2018-11-01
85000,2018-11-01
50000,2018-11-01
105000,2018-11-01
65000,2018-11-01
67000,2018-11-01
42000,2018-11-01
54000,2018-11-01
325000,2018-11-01
72000,2018-11-01
53760,2018-11-01
37500,2018-11-01
45000,2018-11-01
48000,2018-11-01
153000,2018-11-01
50000,2018-11-01
97500,2018-11-01
245000,2018-11-01
68000,2018-11-01
40000,2018-11-01
80000,2018-11-01
85000,2018-11-01
100000,2018-11-01
46000,2018-11-01
76000,2018-11-01
51000,2018-11-01
24960,2018-11-01
47590,2018-11-01
12000,2018-11-01
240000,2018-11-01
55000,2018-11-01
75000,2018-11-01
68000,2018-11-01
31600,2018-11-01
80000,2018-11-01
33000,2018-11-01
104000,2018-11-01
75000,2018-11-01
60000,2018-11-01
150000,2018-11-01
30000,2018-11-01
200000,2018-11-01
50000,2018-11-01
62400,2018-11-01
33000,2018-11-01
169928,2018-11-01
52000,2018-11-01
110000,2018-11-01
47000,2018-11-01
100000,2018-11-01
95000,2018-11-01
160000,2018-11-01
62000,2018-11-01
65000,2018-11-01
54000,2018-11-01
42500,2018-11-01
82000,2018-11-01
62400,2018-11-01
60000,2018-11-01
80000,2018-11-01
40380,2018-11-01
108000,2018-11-01
36000,2018-11-01
53689,2018-11-01
84311,2018-11-01
35000,2018-11-01
76000,2018-11-01
92500,2018-11-01
178000,2018-11-01
95000,2018-11-01
45000,2018-11-01
70000,2018-11-01
125000,2018-11-01
48000,2018-11-01
80000,2018-11-01
46000,2018-11-01
30000,2018-11-01
61000,2018-11-01
129000,2018-11-01
50000,2018-11-01
40000,2018-11-01
75000,2018-11-01
174000,2018-11-01
40000,2018-11-01
85000,2018-11-01
40000,2018-11-01
42000,2018-11-01
17316,2018-11-01
50000,2018-11-01
29652,2018-11-01
24000,2018-11-01
85000,2018-11-01
120000,2018-11-01
70000,2018-11-01
65000,2018-11-01
55000,2018-11-01
95000,2018-11-01
70000,2018-11-01
90000,2018-11-01
158000,2018-11-01
109330,2018-11-01
38000,2018-11-01
76000,2018-11-01
101000,2018-11-01
32000,2018-11-01
48000,2018-11-01
115000,2018-11-01
98000,2018-11-01
100000,2018-11-01
40000,2018-11-01
30000,2018-11-01
60000,2018-11-01
72000,2018-11-01
65000,2018-11-01
105000,2018-11-01
30000,2018-11-01
90000,2018-11-01
42000,2018-11-01
145000,2018-11-01
84249.99,2018-11-01
65000,2018-11-01
62000,2018-11-01
130000,2018-11-01
48000,2018-11-01
62000,2018-11-01
110000,2018-11-01
60000,2018-11-01
40000,2018-11-01
70000,2018-11-01
45000,2018-11-01
13000,2018-11-01
52000,2018-11-01
33000,2018-11-01
35000,2018-11-01
40000,2018-11-01
33864,2018-11-01
20000,2018-11-01
40000,2018-11-01
125000,2018-11-01
130000,2018-11-01
65000,2018-11-01
37000,2018-11-01
85000,2018-11-01
52000,2018-11-01
50000,2018-11-01
48000,2018-11-01
17500,2018-11-01
84000,2018-11-01
31000,2018-11-01
54000,2018-11-01
68500,2018-11-01
100000,2018-11-01
107000,2018-11-01
90000,2018-11-01
54000,2018-11-01
74000,2018-11-01
9600,2018-11-01
55000,2018-11-01
16284,2018-11-01
78597,2018-11-01
80000,2018-11-01
30000,2018-11-01
22000,2018-11-01
42000,2018-11-01
150000,2018-11-01
33000,2018-11-01
